Id,release,dir,exists,mean_FD,max_FD,mean_relative_motion,max_relative_motion,num_movements,coverage_missing,snr
M10962251,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10962251_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.127519146667,0.562741,0.0756220779277,0.221373756349,0,366.0,-4323.06754429
M10954423,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10954423_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.262870494167,2.42234,0.612415141406,1.43751076866,22,1214.0,42024.7969755
M10979005,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10979005_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0859961108333,0.267142,0.0837609521549,0.429656467425,0,707.0,25234.468801
M10988854,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10988854_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.177489636667,0.905674,0.175032704734,0.429936646496,0,210.0,-6721.7478724
M10939300,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10939300_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0849642025,0.701304,0.068153277128,0.39072468568,0,1247.0,8326.58604073
M10999340,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10999340_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.180668033333,0.816059,0.146181046595,0.376100638128,0,300.0,-31268.9767258
M10937679,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937679_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0695764933333,0.300569,0.0406626673111,0.135335324287,0,274.0,-146.34036459
M10977330,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10977330_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.224468941667,0.706796,0.0858485928833,0.270464859085,0,276.0,4887.82501604
M10959429,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10959429_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1175841525,0.423249,0.0816168091422,0.256652683602,0,355.0,-17876.9843858
M10980093,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10980093_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2622681275,2.20892,0.216177206722,1.031952809,2,367.0,-70402.5585296
